"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"SLC4A4",-1.85239926810485,5.02310049236685,26.9443186218949,2.09401768489391e-07,2.5015407417012e-05
"HS6ST3",-2.07930794933942,2.09179999152299,26.9419737217795,2.09655971349878e-07,2.5015407417012e-05
"BET3L",-2.44573016856918,-1.42253134038859,26.8308852596753,2.22059883513612e-07,2.61642057749913e-05
"CACNA1E",-3.49921352234793,0.560255245740046,26.4737152690805,2.6714849869544e-07,2.98004940674937e-05
"MEGF10",1.54490032821074,-0.58247158194901,26.4467231877051,2.70907648908282e-07,3.00420646895231e-05
"PAX7",3.86169908617687,-2.53470130993092,26.3716080084601,2.8165027737764e-07,3.08442422196282e-05
"CKM",-4.6361685320821,1.15044259431537,26.3620346226311,2.83049750901532e-07,3.08442422196282e-05
"MT1H",-3.59288074226902,5.0515942198773,26.2883421891695,2.9405834172395e-07,3.18597003343673e-05
"CAPSL",-2.17454855198644,0.967842049715548,26.2281665126364,3.03365312236071e-07,3.23109766456181e-05
"FAM167A",-1.80389804527866,6.44364200154799,26.190930210985,3.0927170743331e-07,3.27550012838919e-05
"RETN",1.99791945620025,-0.505026009050648,26.1087676470281,3.22715286924126e-07,3.34650551133076e-05
"MSMP",-2.558104395785,3.82176314526008,26.1030299133224,3.23675698525589e-07,3.34650551133076e-05
"IGFL1",1.99091733142138,-2.17907318511084,26.0930227057824,3.25357618090812e-07,3.34650551133076e-05
"LRRC50",-1.5735934882424,0.555428822520722,26.0864554983899,3.26466132332295e-07,3.34650551133076e-05
"C5orf23",-1.76055246216227,4.08003078922644,26.085504969422,3.26626890560608e-07,3.34650551133076e-05
"KCNJ13",-2.27052602615483,1.39133360148873,25.9712511464135,3.46539612250753e-07,3.4935640482092e-05
"COL25A1",-1.73962028977881,1.01595469787716,25.7786555063961,3.82899582397747e-07,3.75959527466787e-05
"ABCC8",-2.65656358478272,2.86144399211982,25.7665689098145,3.85304963834665e-07,3.76361097316638e-05
"ARSF",-6.0813060868125,0.0298183873706592,25.6981384638988,3.99211949273726e-07,3.8793524060352e-05
"TRPM3",-2.59140392491655,-0.739532729631128,25.6758038556246,4.03859022152591e-07,3.90438476185675e-05
"LHX2",-5.36921274954702,1.03415914744952,25.438329044612,4.56752469521582e-07,4.30534877771043e-05
"XIRP1",-2.91391707179313,0.578351600310197,25.4255418899959,4.59789998699582e-07,4.31241843556443e-05
"ATP12A",-5.1791978924723,1.67466665191176,25.3944562445823,4.67258976625863e-07,4.33929370805457e-05
"KCNT1",-3.53281446883856,-1.13840847535338,25.3135862779466,4.87264512927692e-07,4.50289735182002e-05
"SSPO",-1.74370321218955,0.884983571639501,25.2517418844089,5.0314109405878e-07,4.62693458790054e-05
"SELV",-2.60238958362748,1.02794078177222,25.2362998208213,5.07185621885955e-07,4.64148706009418e-05
"AKR1C2",-3.22838901367938,3.46954407076069,25.143606890892,5.32157790665819e-07,4.82319166809231e-05
"HGD",-1.88636327767657,4.40273960194553,24.984618530534,5.77895069534026e-07,5.11477833373496e-05
"KCNK10",-1.66488751305242,-1.36031940443979,24.8858240293966,6.08280796429544e-07,5.35823308296386e-05
"RBM46",-3.31648937613585,-1.65670589780582,24.859449575729,6.16660170571329e-07,5.3820729331531e-05
"EDN3",-2.799642572396,4.5135563913417,24.8333675466415,6.2506045329553e-07,5.40120281469514e-05
"TMC3",-1.71421413895025,-0.698816085776557,24.8274612576038,6.26978578581418e-07,5.40120281469514e-05
"LOC284798",-2.0913162280655,-1.84160293031117,24.790052703192,6.39265193062276e-07,5.47792155436819e-05
"BMP8A",-2.64731996497199,6.93703189403524,24.768281104087,6.46526781748602e-07,5.51507823055414e-05
"ONECUT2",-1.88336209941515,-0.820094543701762,24.5620290012687,7.19557427205435e-07,5.89786809464211e-05
"MGC42105",-1.64077986640156,-0.126868558827351,24.5353849011473,7.29576241293493e-07,5.95410013024455e-05
"DGKI",-1.82167022329013,2.44323634193976,24.3863656136847,7.88245979717506e-07,6.27004776777824e-05
