"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"PTPRO",1.71248702043896,1.23075797960545,60.9596992562959,5.82552148362337e-15,1.42998347668317e-13
"BIRC3",2.06668017441572,4.15647456928942,60.92052291596,5.94260951385687e-15,1.45304895661776e-13
"HTR7",1.82903453550405,-1.22699016043772,60.8943330627978,6.02219452201328e-15,1.47060118042739e-13
"DOK2",1.70278329065019,2.688745607118,60.864736351503,6.11341639053725e-15,1.48901971310605e-13
"COL11A1",4.46411942119624,3.87507101537175,60.80737292967,6.2941748232211e-15,1.52909515164129e-13
"IQGAP3",1.60844063601465,1.72788835865051,60.7790964635265,6.38523492438592e-15,1.54922070520622e-13
"KIF5C",-2.78168426205825,2.80340379333364,60.6674522399496,6.75782864816601e-15,1.63541188286554e-13
"SH2D6",-3.85170350646945,-0.725170142741572,60.5915371532092,7.02353114960726e-15,1.69753345169739e-13
"UPF0639",-4.54260544746621,-0.114264113996526,60.5725431248717,7.09162909676719e-15,1.70960858992654e-13
"HAP1",-2.88136808703136,1.2642337753685,60.5596743203022,7.1381417170076e-15,1.71861077600807e-13
"DPY19L2P4",-2.65179185034204,-0.996867988708548,60.5546676420561,7.15632006771872e-15,1.71861077600807e-13
"DEPDC6",-1.81821619875547,5.85212668775222,60.5009205046484,7.35440799517187e-15,1.76169376778882e-13
"CDKN2A",2.13099545119948,2.22540329987119,60.357519309029,7.91018061668733e-15,1.88753936859389e-13
"KIAA2022",-2.2327337676413,0.474077615699792,60.3551231714086,7.9198156193389e-15,1.88753936859389e-13
"FAM171B",-2.09742607382198,2.92926280340412,60.3334491527992,8.00750325912283e-15,1.90602842728515e-13
"KLF15",-1.81727404079349,2.63514552949237,60.316742469496,8.07575668983367e-15,1.91985075809262e-13
"MRO",-4.00693782857316,2.21547860577219,60.0011310277931,9.4802881744267e-15,2.23402990830365e-13
"LRG1",1.99858415919975,3.64144178213484,59.9299738963165,9.82930550945262e-15,2.30475208288807e-13
"NCAN",-3.01966849594622,-1.76078839053446,59.8453118762435,1.02613487331647e-14,2.39414537521807e-13
"C12orf39",-3.7636270859904,0.180385186833597,59.8385277493614,1.02967805729481e-14,2.3994426126232e-13
"UCA1",3.92431562618596,-1.5127258479287,59.8112495276779,1.04404879770158e-14,2.42992690546545e-13
"C16orf74",-2.21252493099886,2.24529762828573,59.7790627759028,1.06126375227873e-14,2.46694750406394e-13
"VSNL1",2.90525107649961,-0.18494318782027,59.6759652701022,1.1183400586494e-14,2.58369445902678e-13
"SHANK2",-1.82754973934498,4.14005099231984,59.6587223918388,1.12818138828513e-14,2.6032405791862e-13
"NQO1",-2.35868097607217,7.26786029550196,59.6272112290512,1.14639071286746e-14,2.63650038741196e-13
"HAS1",3.94347513550329,-0.202870150096027,59.6044054211272,1.15975263537006e-14,2.66220060179501e-13
"HLF",-2.42528676514912,4.62846375063172,59.5621958059593,1.1848956982875e-14,2.71417420463134e-13
"CST4",3.49111541434133,1.57059210741643,59.5388211982786,1.19905316657297e-14,2.74327066701865e-13
"KRT15",2.3653642696996,2.71130855537737,59.5242519741794,1.20796290629259e-14,2.75696328201307e-13
"FAM65C",-2.43791888128185,1.20677379179565,59.464421651926,1.24525177904568e-14,2.83178365965852e-13
"MT1G",-5.57884159870035,8.27409713253791,59.4603282397327,1.24784466752264e-14,2.83334728258976e-13
"CYP27B1",-1.84940638625182,2.65064570300927,59.4585933086806,1.24894525346493e-14,2.83334728258976e-13
"ARL4C",1.68401205743353,3.98416635168749,59.4523251435322,1.25292968052257e-14,2.83896999245331e-13
"KIAA1467",-1.52905350917097,3.90459292284607,59.4172728753949,1.27544659718876e-14,2.88652091839165e-13
"CCL23",2.29223986184875,-1.23792513022056,59.412540283863,1.27851758751557e-14,2.89000162588052e-13
"LRRC39",-3.03879478298702,-0.149413805868086,59.294191004398,1.35776753246795e-14,3.05814020574501e-13
"IGDCC4",-1.87808099367636,4.66365794459671,59.0702273381239,1.52143914753922e-14,3.4023927413297e-13
"TBXA2R",-1.50652527364344,2.25904423477111,58.8708817633604,1.68365446138152e-14,3.73414751834876e-13
"PFKFB2",-1.71295089661617,6.56107960608471,58.85653433279,1.69597613095436e-14,3.75705546659831e-13
"CA4",-4.32061212197383,3.51739391936235,58.8280609691038,1.72069708567964e-14,3.80235145696091e-13
"CD70",2.91973768630687,1.02256645919915,58.8260300332076,1.72247408457703e-14,3.80235145696091e-13
"GRIK4",-3.64981906573257,1.38718646636573,58.8029200049116,1.74282434412357e-14,3.83380683027043e-13
"PLEKHA6",1.79560147583188,4.07762636497246,58.7988565561093,1.74642732814649e-14,3.83725501051488e-13
"PI3",3.08854715618262,-2.194911862914,58.7648825006144,1.77684460832862e-14,3.89500866932688e-13
"PPAPDC1A",2.83396526223109,0.126919555342696,58.7512791375093,1.78917191749513e-14,3.91293143719469e-13
"WBSCR17",-2.443292020746,4.06011386994196,58.7268487996234,1.81152580937704e-14,3.95669439694535e-13
"C9orf24",-2.74219772646323,-1.34103427373602,58.7225600101208,1.81547881039557e-14,3.95669439694535e-13
"C14orf64",-2.0317159741721,0.456694758856858,58.6733227638927,1.86148409427659e-14,4.05227461262151e-13
"DSG3",5.04635422440837,-1.12982189045478,58.6687811899284,1.86578586793414e-14,4.05695446162566e-13
"ARHGEF38",2.5600346774768,0.201781993774988,58.5729152014803,1.95894729944544e-14,4.23996262791566e-13
"GJB2",1.75881974453363,2.7387674084104,58.5540115608535,1.97785981601022e-14,4.27108971952172e-13
"GABRA6",2.23143544357825,-2.21879892203873,58.5324484008073,1.9996562498027e-14,4.31321734797259e-13
"LCE1C",2.88629746258114,-3.19828084939691,58.5238929940668,2.00837065621143e-14,4.3270632698169e-13
"RNF150",-2.10714393563372,1.46025973470894,58.4941786729065,2.03893343517205e-14,4.38789647487027e-13
"FXYD3",3.58802439746626,1.90599884189287,58.4850428667839,2.04842330734355e-14,4.40329261003884e-13
"FOXQ1",1.82572738425624,5.76574582863164,58.4483551596148,2.08698004442355e-14,4.47596675739166e-13
"FLJ42875",-2.25542605086997,2.3276306804211,58.4089935332156,2.12915473573765e-14,4.55605278979865e-13
"CYP17A1",-2.88933205796085,0.936188486389715,58.3518776051263,2.19187363180124e-14,4.68494350416293e-13
"OR4D6",2.61969263282351,-2.43304633905148,58.2547199228701,2.30283821560274e-14,4.8998991016414e-13
"WNT2",3.13826383894045,-0.915009858379898,58.2418421861738,2.31796181989618e-14,4.92651817685262e-13
"KCNC1",-2.74088189914725,-1.87029395029253,58.229062364401,2.33306867676316e-14,4.94747026932948e-13
"DAND5",-2.72811298619502,-1.37608127632734,58.2084382921249,2.35765615762633e-14,4.99399257118781e-13
"CGNL1",-1.8614584047736,6.8048410950903,58.1257892591727,2.45881708590958e-14,5.18496864693147e-13
"FAM101A",2.17685803793944,-0.204903002198425,58.0921291385735,2.50125063205777e-14,5.26267599503941e-13
"ASPHD1",2.16354437563432,1.50962840045603,57.9697149823734,2.66184397718319e-14,5.5943235961937e-13
"PDZK1IP1",2.66086748854916,5.84786061213038,57.8609330051063,2.81319065209127e-14,5.87963083960362e-13
"ALOX15",2.61103795453443,-2.59712529910433,57.7240623713595,3.01590801379982e-14,6.26256187909026e-13
"LOC153910",3.23370709088774,-2.7370122495194,57.6370994295564,3.15223627815012e-14,6.51600420128137e-13
"ITPR1",-2.2397233502361,6.01941965661123,57.5194796522615,3.34648543417659e-14,6.87125425356466e-13
"SLC29A4",-2.90505794739171,3.45782974438707,57.5155056019098,3.35325372017796e-14,6.87125425356466e-13
"MMP23B",1.741035690652,1.33951828927615,57.489149524257,3.39848924237218e-14,6.95638644920742e-13
"HCK",1.63493387419422,3.69889890770471,57.3724144105752,3.60629960984557e-14,7.37374839965387e-13
"BNC1",2.466764414298,1.90705471556525,57.3344476490049,3.67659087597083e-14,7.4930909398705e-13
"GABRB3",-3.18397574780312,3.90329431815154,57.3276102984304,3.68939436997102e-14,7.50296253103492e-13
"MUC16",3.59747061536431,3.10359915504911,57.2293482970202,3.8784029114427e-14,7.82822823196121e-13
"VIPR1",-2.39075087040883,2.33559618723153,57.1614605608145,4.01461578523636e-14,8.08584794693117e-13
"PIR",-1.53746555099966,3.23192390450227,57.1406655863259,4.05728971752662e-14,8.16307638792015e-13
"WDR69",2.72466445583541,-1.49018522360353,57.0996749516074,4.14274136891416e-14,8.31724816685513e-13
"IL1RAP",1.58300188333178,5.260209856935,56.9673797993167,4.43101027009499e-14,8.84887771311767e-13
"CDX1",2.07427055239595,-2.22732733862127,56.954143530805,4.46093404117071e-14,8.89920936975135e-13
"TLE6",-1.51603759588386,2.67077260206417,56.9371794883551,4.49958116360932e-14,8.95734995737729e-13
"SCNN1A",1.69684171076019,7.70910183089099,56.8852409000568,4.6200020078517e-14,9.18737108143674e-13
"OTOS",-3.19733641583338,4.11960240476946,56.8133830548707,4.79194109070796e-14,9.51924904552438e-13
"HIST1H4H",-2.08664783104939,2.17342336621597,56.8003576257881,4.82378653458056e-14,9.55231341910849e-13
"C18orf16",-3.39174698111875,-0.605494893408552,56.6969334834266,5.08427744485317e-14,1.00155484211465e-12
"SPN",1.68197899883943,3.25128667466939,56.6689327959776,5.15719191715948e-14,1.01379960398634e-12
"SLC25A34",-1.60903739183247,1.14473157615158,56.6589664927219,5.18339611569091e-14,1.0178894122188e-12
"ETV7",1.85612930801227,2.36199614949977,56.6340594826087,5.24946758666446e-14,1.02858407774238e-12
"PBX3",-1.88744551508621,7.49443242650555,56.6322782607706,5.25422484015443e-14,1.02858407774238e-12
"TSPAN18",-2.08126661397058,5.85265274097078,56.5920773328467,5.36274753655975e-14,1.04765302133911e-12
"TRPV6",-3.44555284885632,1.64747795666307,56.52301127466,5.55445416351393e-14,1.08062507627002e-12
"KLK8",3.35083424988699,-1.30724795578389,56.4854554898418,5.6615603720131e-14,1.09919398695356e-12
"CHRNA1",2.70723107012782,-1.24062145392256,56.3738035807741,5.99234300815112e-14,1.15983213952428e-12
"SELV",-4.58529571285426,1.02794078177222,56.3631655796746,6.02485110496e-14,1.16492813364827e-12
"ROPN1L",-2.19409230986172,-1.55440161835267,56.3537451213103,6.05378586545663e-14,1.16932347474988e-12
"DNASE1L3",-2.33466934645221,2.80003855388185,56.3148659951221,6.17468081363527e-14,1.18957257474107e-12
"RBM20",-2.019732637183,1.16402086251881,56.2888882801683,6.2568020461732e-14,1.20360440994344e-12
"PHACTR3",2.45968750846955,0.865157891634705,56.2780463543104,6.29139813383355e-14,1.20902586767615e-12
"SPRR3",4.01458721937109,-2.3317706877131,56.2630006449234,6.33972564097616e-14,1.21707238068923e-12
"PITX3",2.2336618103128,-1.4570775316779,56.2370134574245,6.42407414550465e-14,1.23143970025169e-12
"MICALCL",1.829416542737,1.77855620787837,56.2359256681394,6.4276292438344e-14,1.23143970025169e-12
"COLEC11",-2.43984276868223,2.18190974904353,56.1716644023036,6.64117790955521e-14,1.26591997928144e-12
"SYNE1",-1.69114588662347,6.61538776984623,56.1307067255993,6.78097520174247e-14,1.29126206568939e-12
"NEB",-4.73644621884621,3.71090282839557,56.0824902554921,6.94932645330629e-14,1.32065224090454e-12
"CACNA2D2",-2.29081087470864,3.98372813898634,55.9833321259547,7.30880323129683e-14,1.38617262088941e-12
"CIITA",1.75333657445361,4.07260868200005,55.9804040095671,7.31969670912421e-14,1.38684344080814e-12
"MUC21",3.14002288412916,4.60743009118808,55.9398483368315,7.47225753993869e-14,1.41008007150074e-12
"MFSD4A-AS1",2.07970153950971,-1.18633401928961,55.9164761451495,7.56161908530362e-14,1.42551642996144e-12
"LIFR",-2.06065440425037,5.49440838368873,55.8930818416687,7.65213600579324e-14,1.43970127725763e-12
"PRSS12",2.47571391317085,1.25219633769912,55.8795663520681,7.70492323277024e-14,1.44818756514641e-12
"ADCY1",-2.01986434908354,4.27853284192489,55.7959462573394,8.03971503448087e-14,1.50810654557247e-12
"S100A8",1.9259529775558,1.81152190241694,55.7686740954042,8.15202288740418e-14,1.5261363999339e-12
"C9orf169",1.70181669598021,2.0028777109236,55.7317244466383,8.30669129632157e-14,1.55047271602232e-12
"EFCAB12",-1.7403387230229,0.909941140183173,55.6819638454544,8.51963534781283e-14,1.58707673495027e-12
"LRRC50",-2.58468004070189,0.555428822520722,55.5590110212593,9.06951380517516e-14,1.68451698773559e-12
"FAM83A-AS1",2.63621859235804,-2.39714227265509,55.4697678042184,9.490747756324e-14,1.75928787317817e-12
"CAPSL",-3.6318630473978,0.967842049715548,55.4030801401362,9.81824852055596e-14,1.81464334421099e-12
"S100A3",1.51283134585388,-0.668898462869269,55.3684238058547,9.99288544228278e-14,1.84330603089936e-12
"PDE7B",-1.95061187368225,4.02321236208503,55.3023497593255,1.03344976737153e-13,1.89975807117991e-12
"BEX1",-2.96819972789085,3.43162935474027,55.2884139103464,1.04080269641234e-13,1.91053675099956e-12
"GCSH",-1.69931979008986,1.69933379787639,55.1440200989407,1.12013936671022e-13,2.05217369691167e-12
"ABCC8",-4.56431853440194,2.86144399211982,55.1351985080482,1.12517798518235e-13,2.05940343462696e-12
"CXXC4",-2.41968211917693,-0.613711460871021,55.0981311406102,1.14659875598143e-13,2.09251498042225e-12
"CLCNKB",-2.66383066971213,3.3012186804586,55.0611250153723,1.16839116979651e-13,2.13022343646071e-12
"TNFSF9",2.32651685619217,1.13616555256083,54.9669670184829,1.22572669327085e-13,2.22614639899249e-12
"DLL3",-3.77830378481834,-0.612417217177573,54.9410700735087,1.24198399674503e-13,2.25350166570138e-12
"SLC26A4",-2.96874927390442,7.7784651797705,54.8685218922192,1.28868553577217e-13,2.3302068156781e-12
"SLC27A4",-1.84478310713472,5.55226498110233,54.8603929449587,1.29402667111266e-13,2.33668494289424e-12
"LAMB3",2.12914433019947,7.60378211519316,54.8092179658579,1.3281636563985e-13,2.39374199334842e-12
"NR2F1",1.56607233488303,3.77227438503455,54.6064921850721,1.47248391685694e-13,2.62374922500822e-12
"ARHGAP24",-2.03753803597098,4.63406086927417,54.6023300347858,1.4756058013071e-13,2.62682913751099e-12
"ENKUR",-2.28112931337207,-1.02486626290506,54.5410747227056,1.52232475198318e-13,2.70488842831168e-12
"SERPINF1",1.79972172996124,5.34954936436165,54.4833175231619,1.56773062474077e-13,2.77771219338468e-12
"SLC26A7",-2.76521909594115,7.76934224719559,54.4171942835579,1.62137965964513e-13,2.86737798720732e-12
"PPM1N",1.8243382676835,-0.0543673789021534,54.3725695621833,1.65862032072465e-13,2.93048831174331e-12
"KDR",-1.54876923755821,6.73069862367066,54.3562312415726,1.67246815567647e-13,2.95218817142441e-12
"INHBC",-2.89265275211239,-1.47160944216611,54.3330105621517,1.69234853876812e-13,2.98071345964619e-12
"XK",-1.83833761291432,1.70948190485704,54.3318230178256,1.69337158671816e-13,2.98071345964619e-12
"SLC2A4",-2.3372471821326,2.14820958442037,54.2872687694326,1.73220471467529e-13,3.04055151592724e-12
"KIF1A",-4.68859870334768,2.93391318976459,54.2295599545125,1.78383081633715e-13,3.11955274114917e-12
"TMEM63C",-1.92450498037932,1.67445730996185,54.1937516775183,1.81663594056519e-13,3.17103895847546e-12
"ALOX15B",2.22192294116289,5.73777245753444,53.9813161885257,2.02405166568267e-13,3.49747222744727e-12
"PLCD3",1.50946591527394,7.1568349117692,53.9046011424433,2.10464260726759e-13,3.62344497097795e-12
"TNFRSF18",2.0576829403722,1.46350676129756,53.8836406343883,2.12721531112101e-13,3.65563017732482e-12
"CLDN10",3.21726725601661,4.51514784200818,53.839065668648,2.17602741814523e-13,3.73033340559135e-12
"AGRP",2.8575734321834,-2.68732413664753,53.7732334993114,2.25017477964043e-13,3.85288782432165e-12
"TRPM3",-4.33232654825345,-0.739532729631128,53.7450528865718,2.28268264394683e-13,3.90500301303863e-12
"HSPB7",-3.10064075943301,4.0073630882132,53.7367329963722,2.29236963543434e-13,3.91801925360001e-12
"LPPR3",2.33173113571813,-1.54118547221958,53.7285920097852,2.30188814223208e-13,3.928549702652e-12
"GLDC",-5.07573639238805,2.66594809410664,53.5166907950367,2.56405131130466e-13,4.3192998587933e-12
"OR2W3",-1.93988827273064,1.69465607534152,53.5155044555052,2.56560014186872e-13,4.3192998587933e-12
"SFRP4",2.71545777405987,4.8823576779964,53.5152223260721,2.56596861490584e-13,4.3192998587933e-12
"FAM155B",-2.63005860542846,5.28778472253018,53.3988094791515,2.72261802771435e-13,4.55428527581819e-12
"DAPP1",2.07630612295805,1.70892225382921,53.2689192660625,2.90872503944114e-13,4.84838942913743e-12
"TBX2",-1.98350209263379,4.64288752332611,53.1748669920511,3.05138053897086e-13,5.07719557993633e-12
"RND2",-1.67448617754659,4.66136392487903,53.1567146342425,3.07970904884296e-13,5.11225942401819e-12
"AGXT2L1",-5.9568997143153,0.069104497646592,53.1514016398448,3.08805016699535e-13,5.11861102997553e-12
"MAPK4",-3.48435067346193,2.59704766111432,53.1091752753157,3.15515217253479e-13,5.21762532952859e-12
"C2orf88",-1.56702270033756,2.38584489463142,53.0607637573971,3.23388019203509e-13,5.34312965646324e-12
"DHDH",1.91375896365245,0.510104992908608,52.9648564420083,3.39569906213519e-13,5.57142895729962e-12
"CFB",2.1829322532957,7.1875911742913,52.815968774093,3.66310886483024e-13,5.93782702663625e-12
"SCEL",1.87114151577338,6.23361364905283,52.8098681633878,3.67450437931269e-13,5.94607352436077e-12
"NOD2",1.77044047735523,1.02941309155386,52.7977218196949,3.69729863222668e-13,5.97782794294488e-12
"ZNF536",-4.46730510494217,0.570303362258658,52.7944767394528,3.70341237757682e-13,5.98258184593644e-12
"ELAVL4",2.06673610618469,-2.73761254783426,52.7573659584594,3.77405275510186e-13,6.08626540112749e-12
"RUNX2",1.67098095602729,4.27765444917452,52.6698226971048,3.94607948206913e-13,6.34198554100318e-12
"C1orf116",1.55410735533641,6.25805949205621,52.5745227532861,4.14228056225346e-13,6.64598069443424e-12
"SPRR2D",3.97375814711618,-2.17715516214088,52.534299646155,4.22799289360152e-13,6.77197298472182e-12
"IRS4",-3.95358138318345,-0.217275107997124,52.2902319114189,4.78749933285141e-13,7.64216235587763e-12
"ANPEP",1.73691735064123,3.89062242421056,52.2508805486772,4.88440328603122e-13,7.78366616637875e-12
"C16orf71",-1.64499832282531,-0.169576384870468,52.2407517742406,4.90966174544844e-13,7.81730939401976e-12
"AOC2",-1.5019716326671,-0.539696585951238,52.2165093172468,4.97064802245891e-13,7.90773472737514e-12
"KLHL3",-1.67193633338078,4.41465659861711,52.1993896577011,5.01417174796055e-13,7.96353545008865e-12
"PDE5A",1.52274416807662,8.21479414251569,52.1516267922223,5.13762716948136e-13,8.15273968005577e-12
"PVALB",-6.66818049550123,2.41068135035463,52.1451063437844,5.15471525683716e-13,8.17297662084895e-12
"MT3",-4.27569459488601,0.656672595863158,52.0091510351594,5.52425812757562e-13,8.70763496831569e-12
"OR4D10",2.68229552052413,-0.951529400586096,51.9482123955793,5.69839082669479e-13,8.95217198873751e-12
"TIMP1",1.6497888133286,9.5476627265445,51.8977092207098,5.8468589900874e-13,9.17776733398232e-12
"CD109",1.72749266477564,4.98293695183311,51.8444520424505,6.00761857131465e-13,9.4066133975435e-12
"ESRRG",-1.66030632425049,2.57590989568409,51.7792112196056,6.21059179791252e-13,9.69222488197407e-12
"VSTM2L",1.81548372217107,3.8767438039303,51.7594273980926,6.27348750600825e-13,9.78228175874835e-12
"FHL1P1",-1.57466229371276,-1.50725684139853,51.7483258251347,6.30905982720965e-13,9.82150254851828e-12
"GPER",-1.552067307342,4.06363142822862,51.732320855692,6.36069945360253e-13,9.89372162535601e-12
"TMEM158",1.68964254369733,0.076973561785899,51.6960098743739,6.47942964472e-13,1.0053515033931e-11
"GNLY",2.31064468751239,4.0184528417983,51.680419807161,6.53108438564929e-13,1.0125329180778e-11
"PTAFR",1.54943089827443,1.95288246756993,51.6495037847304,6.63474080710824e-13,1.02775787753167e-11
"PCDP1",-1.94726245774713,0.850204546770557,51.6158016934969,6.74961486281594e-13,1.04298147044103e-11
"CD300LF",1.66217901830932,1.30377346710323,51.5759524904078,6.88801206866564e-13,1.06088891763468e-11
"DLG2",-2.64144438010209,3.25099460778865,51.5068721911729,7.13469158273409e-13,1.09619564562105e-11
"EFHC2",-2.14219205734843,1.09614612501743,51.3962098068931,7.54841332043946e-13,1.15693242208882e-11
"LRGUK",-2.35792481839139,-1.56190684584748,51.2048116250048,8.32144097296822e-13,1.26614854901047e-11
"TSPO2",2.20019579458498,-2.90073151106364,51.1782856977891,8.43465005389519e-13,1.28233889367768e-11
"PPARGC1A",-2.50354071077406,4.78618922878001,51.1329811782842,8.63157913746443e-13,1.30681353506618e-11
"CD80",1.87341869799373,0.0405338233886518,51.1144409434235,8.71349026890819e-13,1.31729525701249e-11
"ENO3",-2.76930834953268,3.68900948278395,51.0663687948863,8.92951543404684e-13,1.34887199489304e-11
"ANKRD20B",-2.46212443149886,-0.511454039184424,51.0453330030106,9.02572341428569e-13,1.36231335313142e-11
"RGS16",-1.62551104448493,6.31055158376475,51.0396880928375,9.05171668326378e-13,1.36372956731769e-11
"DPY19L2",-1.98275380030088,3.13340400253881,51.0024615931894,9.22502059113719e-13,1.38573775445513e-11
"EPYC",4.89949881357983,0.0604011729899639,50.9694162039285,9.38163975738029e-13,1.40590359861791e-11
"TACSTD2",2.30626977569366,8.86372911278298,50.880561746204,9.8160900793596e-13,1.46634651486598e-11
"CUX2",-6.19862735560275,2.74825727467814,50.8774421039184,9.8317039554297e-13,1.46751609634015e-11
"MIOX",-3.0170628253511,2.34249233721542,50.840362116453,1.00192044228981e-12,1.49313867020138e-11
"GCK",-3.22527873527859,-0.346181200644047,50.8316398308793,1.00638273118252e-12,1.49860404804524e-11
"MXRA8",1.53272181015218,8.17852598705678,50.8022519205167,1.02156438090978e-12,1.52001039533632e-11
"CASP12",-2.23576381665765,-1.31758020586427,50.7224260241808,1.06396880810511e-12,1.5781227356725e-11
"GPR98",-2.90258729649471,2.64175708643987,50.7052424845042,1.07332483961962e-12,1.58927474004177e-11
"GPA33",2.10872230454235,-1.14950829457719,50.7039780090353,1.0740165599476e-12,1.58927474004177e-11
"HLA-DRA",1.66186942045708,9.56180646360021,50.6972349687614,1.0777128210547e-12,1.59349349823712e-11
"CIB4",-5.36358200776491,-0.770405997185767,50.6880302754068,1.08277901785389e-12,1.5997296273183e-11
"C20orf151",-1.69510716355678,2.81932938459634,50.554105783102,1.15924417811908e-12,1.70601649070265e-11
"NINJ2",1.56367015524973,0.530102884552603,50.5414135247649,1.16676546625136e-12,1.71307340886065e-11
"LINC00922",2.92359644472646,-2.86357013509522,50.5355352563484,1.17026538773833e-12,1.71687494861034e-11
"SLAMF9",2.68332510691939,-2.51847057340534,50.4697766367711,1.2101415729668e-12,1.76986725628938e-11
"UOX",-2.4727755219803,-1.32373165349552,50.4434969151409,1.22645538541782e-12,1.78648384575945e-11
"C9orf66",-1.79501871021842,1.02335272037172,50.4423234822882,1.22718893499813e-12,1.78648384575945e-11
"MFI2",1.57263071707383,4.02805911843211,50.4097712328082,1.24771433082677e-12,1.81356288085939e-11
"ABCG2",-1.77110749648589,3.77856671038113,50.366484979445,1.27554103547331e-12,1.85115470367535e-11
"PEG3",-1.52561798564541,3.74269067453881,50.2877959122468,1.3277268901521e-12,1.92245064002668e-11
"MMP16",1.95030775697134,3.28255796420837,50.2786612176126,1.33392170835908e-12,1.92993799278475e-11
"HLA-DRB5",1.98843390796015,6.80777481928221,50.2444264686233,1.35739690557397e-12,1.95639498959331e-11
"SCN4A",-1.91017415069665,4.2465356144325,50.2201900087437,1.37426567136676e-12,1.9791945329722e-11
"ADIG",-3.6103198951102,-0.483047691998106,50.1653216663287,1.413233581743e-12,2.03221048688169e-11
"PCDHAC2",1.64514025707799,3.50318399112396,50.1244726267782,1.442961215293e-12,2.07179777842373e-11
"SLC16A6",-1.55042209995709,1.0404186351971,50.0810472978659,1.4752502564935e-12,2.11493671752209e-11
"C14orf176",-1.67059097390314,1.04242764997254,50.0710094270753,1.48281624724978e-12,2.12255519310196e-11
"IGFBPL1",-3.41647428004602,0.846185744590812,49.9537331755722,1.57414294584240e-12,2.24816233447129e-11
"CHRM3",-1.88851174150392,0.743801542760237,49.9438974632412,1.58205348907369e-12,2.25774961211333e-11
"C14orf34",2.30731067009571,-2.9180241974968,49.9401571194478,1.58507215558125e-12,2.26002743530039e-11
"HSD17B3",-3.2310408352083,-0.894632093595614,49.9389504168411,1.58604726124677e-12,2.26002743530039e-11
"LIPH",1.90196738280967,5.30123973277436,49.8996254682696,1.61815544027981e-12,2.30229934793623e-11
"ARSE",1.85535818762332,-0.609897194190038,49.8915482967426,1.62483041436575e-12,2.31005301445122e-11
"NETO2",-1.54492437182018,2.89388335440254,49.7759987804128,1.72339315648367e-12,2.43731491268042e-11
"DCLK1",1.78632891060752,2.94617198046392,49.7744004866183,1.72479762794113e-12,2.43747262983105e-11
"TMEM61",1.66972194999232,-0.214600050211453,49.7508968849854,1.74558375019492e-12,2.464999614882e-11
"EMILIN1",1.6042101992406,4.47245125305302,49.7405042605443,1.75485453294059e-12,2.47538579034689e-11
"HHATL",-2.76580931977646,6.35322791868885,49.7397102884577,1.75556482160715e-12,2.47538579034689e-11
"GNMT",-1.90723111956116,-0.360153648905849,49.7200586080897,1.77323722642295e-12,2.49843558987485e-11
"GABRG1",-3.32566766999356,-0.680313423150432,49.7115534990348,1.78094081240957e-12,2.5074156979496e-11
"MT1H",-5.81299402306488,5.0515942198773,49.6928904008755,1.79796267887963e-12,2.52949197180886e-11
"MYH3",-2.73189662601308,2.33169271230939,49.5243984933537,1.95919938642464e-12,2.7326801814976e-11
"CYP1B1",2.04755377728257,6.77092116579488,49.5127520339969,1.9708647574307e-12,2.74610069527594e-11
"CLEC10A",1.97952108565588,2.11513259946666,49.4508101992047,2.03408516663269e-12,2.82375357594694e-11
"MYO1H",-1.96306258310459,-1.49016986681889,49.3956184785988,2.09212394035798e-12,2.89579445841621e-11
"PCDH20",2.40474106390343,0.999261783953176,49.3893493431809,2.09882040937087e-12,2.90080369189587e-11
"C16orf96",-1.80127740594542,-0.976677919532018,49.382337722933,2.10633538853279e-12,2.90516958763368e-11
"CEBPA-DT",-1.775952027265,2.53779067148806,49.382089065856,2.10660239035394e-12,2.90516958763368e-11
"CNTNAP2",-4.2138768463357,1.82540749842055,49.2051603795172,2.30543419866268e-12,3.17009814100575e-11
"B3GNT6",2.98699830670983,-2.09834322206909,49.124644289661,2.40203323955135e-12,3.2957154754019e-11
"HIST1H1C",-1.829803111264,6.09977638980722,49.1142808791478,2.41475744560103e-12,3.31076417196149e-11
"C11orf20",-4.58431221838013,-1.29729030454234,49.095215408693,2.43834250555085e-12,3.33824494659728e-11
"TPTE2P1",-3.48376965554529,1.51270824193962,49.0742614716142,2.46452970194841e-12,3.37164832664233e-11
"HPSE",1.51163274550604,1.41966986002371,49.0426276119467,2.5045983050499e-12,3.42398022094277e-11
"GGTLC1",-1.6091047306711,0.673623519216619,49.022468783977,2.53047164354092e-12,3.45684430608938e-11
"C17orf82",-2.35525840706856,-0.992923678409129,49.0122194277023,2.54372882593193e-12,3.46992589192972e-11
"FAM107A",-1.67652011591448,6.27830577480017,48.9595465190894,2.61296381731079e-12,3.55664937790202e-11
"CSTA",1.82573559201494,1.13465060855353,48.7757451243841,2.86966801094879e-12,3.8725111912961e-11
"KERA",3.53474984113082,-2.39161343939819,48.6350197123371,3.08314353196285e-12,4.13689835334973e-11
"TMSB15A",-2.13980887812919,-0.27154341278787,48.512110606858,3.28255480926824e-12,4.38573517110736e-11
"CHAT",4.86365282600736,-2.32821655768132,48.492340240499,3.31581474171201e-12,4.42703537611578e-11
"ST6GAL1",-2.24431472586733,7.18295944796613,48.4434954749393,3.39944001084691e-12,4.52586462461059e-11
