"Hugo_Symbol","logFC","logCPM","LR","PValue","FDR"
"FCHO1",-1.85491615197054,2.44724292325994,107.958958542306,2.74401903343287e-25,1.29325617045691e-23
"CCL20",-2.74500599055196,1.12551454538258,107.549859369451,3.3731189711592e-25,1.57791659663259e-23
"C15orf26",1.69589548194369,-1.38954524405954,107.42105221946,3.59962589821739e-25,1.67970661963352e-23
"FAM181B",1.5025196867956,0.582705738770793,107.166651040905,4.09265913120757e-25,1.89569557595885e-23
"TMPRSS4",-2.88390390705239,6.12605950489488,107.124401005945,4.18084581058513e-25,1.92887880541488e-23
"KLK1",3.19658909570622,3.04287198336579,106.912400295641,4.65288154608766e-25,2.13421223617626e-23
"KIF1A",2.49038446591229,2.93391318976459,106.531923807785,5.63769659314872e-25,2.57341056111476e-23
"FOXP3",-1.83275256949896,1.28582930645438,106.020998349618,7.29579987279284e-25,3.26699333021118e-23
"GRM5",-2.40915094002144,-1.67045465130857,105.927268954811,7.64917478186271e-25,3.40099629687915e-23
"CYP17A1",1.68999311240053,0.936188486389715,105.714675081817,8.51544062390271e-25,3.77724909745445e-23
"GABRA6",-2.1038692013652,-2.21879892203873,105.673825118822,8.69280604429795e-25,3.83224859956001e-23
"SPOCD1",-2.2160748795357,1.63485251456893,105.44160133435,9.77362813678633e-25,4.27499855300919e-23
"LRRN4",-2.45608419183297,-1.09292676219797,105.206758841548,1.10033923918995e-24,4.77963026202973e-23
"SDR16C5",-3.166661602394,0.637883914396749,105.033677750257,1.20077521921093e-24,5.16826813528868e-23
"IL8",-2.21771900720567,3.20291309630662,104.801552003178,1.35001583118531e-24,5.71921313472032e-23
"AGTR1",1.88749749091779,1.34535779100897,104.695863440447,1.42398016594545e-24,6.00556467302094e-23
"RNF39",-1.50220896317054,0.75006823428117,104.516433309278,1.55895064542996e-24,6.47342237172812e-23
"CD1C",-2.4286613849003,2.02560562517029,104.26482408557,1.77003730454817e-24,7.28575180465986e-23
"COL1A1",-2.38497047759984,10.0176890860178,104.223332965801,1.80749434209788e-24,7.39151482369396e-23
"ARSJ",-1.64072193501799,2.31349489016954,104.146624921616,1.87884448255634e-24,7.65010284776502e-23
"TRIM46",-1.87778328930678,0.516093480499576,104.048577057995,1.97416037809031e-24,8.00362826833517e-23
"KRT15",-2.29329816806673,2.71130855537737,103.961416621914,2.06294531417341e-24,8.34563198772471e-23
"PPARGC1A",1.59893539517654,4.78618922878001,103.851428828822,2.18070486472642e-24,8.78432651919284e-23
"LGI3",1.62525026309165,4.46514990264241,103.766174808858,2.2765889356524e-24,9.13154353508915e-23
"FAM83A",-2.58915352462565,2.50685197742263,102.909530629282,3.50807913302796e-24,1.35243983263483e-22
"SPATA12",-1.51070943915498,-1.79488607445318,102.67946294568,3.94007893284048e-24,1.50666060936935e-22
"NFE2L3",-1.77942054090997,5.4747539333044,102.478937651522,4.35978450983317e-24,1.66041732483586e-22
"CD1E",-2.5760282179961,1.75960832308366,102.426682865163,4.47631557779478e-24,1.70136091275377e-22
"HSPB7",1.82164747718985,4.0073630882132,101.71280515878,6.41841228983992e-24,2.39603779184282e-22
"S100A2",-2.03068658058092,5.10125548281885,101.418317700031,7.44719175023525e-24,2.75283252696931e-22
"LOX",-1.88319745371251,4.59199665676451,100.903778507769,9.65621572010939e-24,3.51426599914097e-22
"CNTNAP2",2.36027171278261,1.82540749842055,100.85506385453,9.89664721898969e-24,3.58791525716142e-22
"VWC2",2.89551892013964,-2.46618676602105,100.469108983792,1.20257986489452e-23,4.31008281615809e-22
"SRPX2",-2.03934463099793,1.84448230579059,100.200684699406,1.3771188085112e-23,4.87997063497238e-22
"MTUS2",1.79658627444976,1.05027813171745,100.155737885901,1.40872771531628e-23,4.98261442573031e-22
"CLCNKA",2.03484069854955,2.86830092136682,99.7748665636512,1.70743340823919e-23,5.97189881486553e-22
"SPTBN2",-1.56657614511043,4.32777491498238,99.6352024008853,1.83218709641898e-23,6.37276589330085e-22
"KRT80",-1.63707288060911,4.94639911382434,99.3321946836609,2.13508822074882e-23,7.37191998856351e-22
"ABCA12",-2.63877576233317,-1.02558982200253,98.9208249339953,2.62801266698707e-23,8.9590044842749e-22
"RAB27B",-3.2265683007437,0.146456296089999,98.7480993478482,2.86752038068566e-23,9.74026922823171e-22
"MYBPC1",-5.04301797859096,0.940795676953368,98.6836651728033,2.96235578937589e-23,1.00262713359631e-21
"ATP2B2",2.21363535695426,-1.53228598756577,98.6193480680655,3.06014733527307e-23,1.03017674222443e-21
"GRHL3",-1.84674232754291,2.64871941228467,98.6010920904121,3.08848855363318e-23,1.03601754827567e-21
